image_path,original_label,mean,std,variance,min,max,median,skewness,kurtosis,entropy,energy
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010912.jpg,3,191.99403728323477,36.957100262917784,1365.8272598433578,101,255,189.0,-0.028344219360782654,-1.1849449796990985,4.334710341853475,9994895529.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010923.jpg,3,195.42367158416084,35.08730031595384,1231.1186434619342,102,255,198.0,-0.10028499802802575,-1.173459745065092,3.9579832930693026,9678695217.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011187.jpg,3,194.74360742092358,36.09694829491863,1302.9896762060293,112,255,196.0,-0.09979364686055962,-1.1408515062500428,5.0019913166396925,9502370445.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011112.jpg,3,195.00006357807632,36.58327848131753,1338.3362644416302,108,255,197.0,-0.08679442714797093,-1.2137729392979741,6.544919119496566,8048744526.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010772.jpg,3,214.83862248939838,33.36800900368178,1113.4240248697881,125,255,226.0,-0.8573451027788742,-0.25127486619119344,4.70840708656307,5071733550.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010785.jpg,3,197.62602434410377,34.51705052165371,1191.4267767143945,112,255,195.0,-0.14824361276593903,-1.1403217057352664,3.8740545616034208,9552616802.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010909.jpg,3,191.26616198658843,35.60452886590142,1267.6824757628078,74,255,192.0,-0.014806116950345118,-1.156081070807358,5.331520097395476,8669867452.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010797.jpg,3,193.25976454731168,36.71465589521588,1347.9659575041098,36,255,194.0,-0.06041056355840434,-1.1816888038120248,5.434236054160235,9187320085.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010719.jpg,3,197.3905368786709,34.73102571791297,1206.244147418332,68,255,200.0,-0.16632713013162131,-1.0741205953939383,5.972953233155662,8938746744.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010977.jpg,3,194.0046996186439,36.30543864918201,1318.0848755095185,117,255,194.0,-0.052740799686740863,-1.2128585638412384,3.989037636180757,9980153116.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010863.jpg,3,195.13197089825272,35.72044289987028,1275.9500409628931,124,255,195.0,-0.08009025196207932,-1.1650650418763606,5.906823848310452,9400746052.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010730.jpg,3,190.00259832153068,37.51802895213351,1407.6024964531287,90,255,185.0,0.13139501746838933,-1.2133102780043568,4.70801978581526,6467193556.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010728.jpg,3,194.1128556362159,35.747949998926416,1277.915929125743,114,255,194.0,-0.04182842172712547,-1.1747438226252636,5.666409869115166,9493333267.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010791.jpg,3,194.8586658691734,35.61787736276507,1268.6331878289727,20,255,199.0,-0.09412481535866357,-1.1016706702464123,4.019913423258195,9709261046.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010749.jpg,3,195.31465217341713,36.353328586360014,1321.5644993078602,107,255,200.0,-0.1449347639823103,-1.1598255012238277,4.507036571356778,6920797529.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010942.jpg,3,198.39942967715655,36.40071459745535,1325.012023205399,105,255,204.0,-0.27140196220920304,-1.0787040991204209,5.375177034740886,8389690000.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011043.jpg,3,195.41132822573266,34.88669036623411,1217.0811647094922,113,255,197.0,-0.06662481241623042,-1.1506746616783128,4.385099190964806,9473425944.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011031.jpg,3,196.2428600445088,36.160006003709356,1307.5460341882967,104,255,198.0,-0.11203963896762273,-1.1936178799688206,4.595894480905371,9017844667.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011138.jpg,3,195.73850079533403,35.17929289775904,1237.5826487863196,114,255,197.0,-0.09631435403299171,-1.160798994075266,4.546920036939453,9547962412.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010965.jpg,3,194.52442289257556,36.298551343968306,1317.5848296707034,127,255,195.0,-0.027749706736947797,-1.2186462179645203,5.253190801546628,9068290799.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010648.jpg,3,190.86421510057153,36.61248391859696,1340.473978689521,91,255,193.0,-0.037712766556232936,-1.176243450761485,4.363010273123069,9925781276.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010878.jpg,3,194.0311004784689,35.99250938236475,1295.4607316396148,91,255,199.0,-0.06322664422856121,-1.1748626087861427,4.2832704370935675,9897264154.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011032.jpg,3,194.97072082739498,35.75531992636853,1278.4429030369663,69,255,197.0,-0.10799328691108104,-1.0874511234743067,5.789067006913804,9125454903.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010777.jpg,3,191.75938798552917,34.11378446655151,1163.7502906303312,82,255,192.0,-0.07734964274172455,-1.0801349775002855,4.008822179807251,9877850494.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010883.jpg,3,189.6297605359381,38.389659948997114,1473.7659909996332,61,255,191.0,-0.03917669812585791,-1.2028153553412928,4.321176255881522,10124897768.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011140.jpg,3,196.27708811199068,35.14425755639577,1235.1188391902815,98,255,193.0,-0.0717953704661547,-1.1661408240993216,3.747052939506244,9759006625.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010876.jpg,3,191.74472905759666,37.65345315243908,1417.7825343029242,104,255,192.0,-0.03326731877062615,-1.230127538939048,4.718827747566795,9926381349.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010767.jpg,3,200.63008367851216,34.4211751670854,1184.817299883177,62,255,202.0,-0.35792396525478315,-0.84280537464883,4.240821889017931,3471322558.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010978.jpg,3,189.14190118250986,33.65320210264082,1132.5380117611885,86,255,188.0,0.0372298138213908,-1.092764951608145,4.390431329605013,4831447318.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010750.jpg,3,195.06077434881672,35.89802729965505,1288.6683640067793,101,255,198.0,-0.08631213581200549,-1.1814232083542333,4.6575277965698305,9512917830.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010792.jpg,3,194.59555342458026,35.056349147582516,1228.9476155572095,97,255,195.0,-0.031576447580758074,-1.1706885734847365,4.3961793673512535,9703368911.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011099.jpg,3,193.49674995982645,35.98317894076259,1294.7891666829403,80,255,193.0,-0.04087605637860816,-1.177469143736631,5.141788548322616,9642110709.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010729.jpg,3,197.97970877009914,34.27391685285697,1174.7013764365531,110,254,199.0,-0.14583258214086953,-1.1032632521001593,5.5633653208962475,4255673805.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011193.jpg,3,193.87263828818575,35.57455220837017,1265.548764826055,83,255,196.0,-0.06596879284798525,-1.1774258341968813,3.761294126260696,9899294361.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011030.jpg,3,201.32291847312948,34.07819180714661,1161.3231568446743,68,255,206.0,-0.2901724324838824,-0.9814964708953142,4.238844342116288,8654808854.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011121.jpg,3,182.1236671493451,29.016874200063555,841.9789883423139,118,255,183.0,0.011432827184370144,-1.0845574533416507,5.620095675962327,4133834093.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010644.jpg,3,193.2852867714721,36.85507058804192,1358.2962280495524,103,255,198.0,-0.06585878116237046,-1.1933288962350719,4.127504414584457,10013816328.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010784.jpg,3,195.28253169040812,36.106262899398686,1303.6622205604938,79,255,200.0,-0.14313094714027674,-1.1261774160726647,5.077641686419692,9352468841.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010872.jpg,3,197.71311586356254,35.883430095359785,1287.6205554085725,110,255,200.0,-0.18324801730864848,-1.1334384302809206,5.310609371745939,8352774604.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010898.jpg,3,194.17977091111547,35.08113827296569,1230.686262526938,101,255,191.0,-0.0224838223839651,-1.146137505944717,4.87659622474919,9511089325.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010782.jpg,3,198.81308556603253,35.31354241946975,1247.0462782116895,102,255,199.0,-0.23251511344167064,-1.0958094200704909,4.355631626095892,8125095382.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011094.jpg,3,195.26551663206254,35.68265467798421,1273.2518448682683,76,255,195.0,-0.14081427783192346,-1.1061152660994078,5.0658764584447775,8919402179.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010770.jpg,3,195.5356440560135,35.26024114996591,1243.284605953749,113,255,197.0,-0.05560572908135853,-1.1829567661396976,4.022621299450524,9937466816.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010757.jpg,3,198.59669246945361,35.5226980216194,1261.8620747351629,88,255,201.0,-0.22718961592571638,-1.0549625318651021,4.414254943275508,8980927059.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010808.jpg,3,201.42011685175757,34.93690770169673,1220.5875197568766,96,255,203.0,-0.32214771765302325,-1.020559316665748,4.0502715519561985,8290053228.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011161.jpg,3,189.9527286732745,35.26948691545805,1243.936707279667,117,255,188.0,0.13902533272054526,-1.088644606664733,5.0954244414723675,4748722624.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010971.jpg,3,192.93437288405624,36.63082141525224,1341.8170775561023,119,255,192.0,-0.01933547473988193,-1.197539356481651,5.3456804806207305,9682637403.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010653.jpg,3,200.42324874619294,33.63435734608169,1131.2699940839193,123,255,204.0,-0.42070505860498325,-0.8985023971483264,4.882509715473856,6332767690.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011151.jpg,3,196.77652358635598,36.30563634567079,1318.0992304640922,117,255,200.0,-0.19821928464820485,-1.1203092028415946,5.538494903187405,8594713013.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0011125.jpg,3,197.96617984623558,37.67764699333829,1419.6050829546143,98,255,200.0,-0.2536764642615362,-1.210387613574671,4.175185821784507,4051396724.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/melanoma/ISIC_0010652.jpg,3,193.75280083589715,35.791864034850406,1281.0575310892177,117,255,194.0,-0.053512185637954644,-1.1948708985014593,5.9749373504151295,9362820667.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000028.jpg,4,193.9531661621979,36.31960716591094,1319.113864686089,117,255,197.0,-0.06443799686519329,-1.1826307693054383,4.256132525193466,21431439386.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000023.jpg,4,198.9515786042937,35.4283747811425,1255.1697396330942,104,255,205.0,-0.22252981829100849,-1.1089120645469825,3.7469738699386648,20298103839.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000019.jpg,4,209.68348684919522,35.72695689367713,1276.4154488826634,128,255,216.0,-0.5896001647124554,-0.8279364547150747,4.571150622532945,7137039031.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000037.jpg,4,195.35923796247894,37.35889023678833,1395.6866797243988,129,255,194.0,-0.05643009095133857,-1.2426513262523688,4.804869485243098,21114730368.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000039.jpg,4,195.09452979511582,36.84111360102584,1357.267651363691,123,255,201.0,-0.1050008403521133,-1.1936655843574313,3.930473774131034,21611978874.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000032.jpg,4,193.04781685404296,36.56003762909331,1336.6363514407187,101,255,193.0,-0.019724997286481003,-1.2242278804128413,4.743071203355744,15324783779.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000020.jpg,4,198.09069288157949,35.21792568592381,1240.302289619252,105,255,201.0,-0.22086311873865055,-1.0746248828427605,4.414215677332164,19641814724.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000033.jpg,4,203.1141737041316,35.6260202685481,1269.2133201750003,108,255,205.0,-0.39461301717949393,-0.9967916456381012,4.264468862436583,17594035044.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000027.jpg,4,198.07157876796725,37.83048855929584,1431.1458646350134,98,255,201.0,-0.28688744676764716,-1.1218756008393662,3.818351384003099,17655805397.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000038.jpg,4,192.9280544967787,37.271723320534,1389.1813592824378,126,255,193.0,-0.019722820102134,-1.243020812988213,5.788909027184009,20897617155.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000034.jpg,4,193.19260640285083,36.83561942236768,1356.862858229511,119,255,192.0,-0.040529058113531594,-1.2043386240539584,4.203108919911272,21535304336.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000041.jpg,4,197.60352645391387,35.48933483274201,1259.4928868704753,104,255,203.0,-0.10275378357371398,-1.1908668266324733,3.084493864371195,21947493035.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000021.jpg,4,203.39522731231492,35.35721501043522,1250.1326532941455,111,255,208.0,-0.4442662750447887,-0.8678045318594809,4.5112604788295245,16148879428.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000024.jpg,4,200.90310477479858,33.548832597265324,1125.5241686393324,103,255,207.0,-0.18690276546344137,-1.1027740604304652,3.6652090161371556,20102558776.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000025.jpg,4,194.61381584705254,36.01068128584589,1296.7691666707713,112,255,191.0,-0.08847476664063449,-1.1672524407089986,4.213044706073979,21035814180.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000092.jpg,4,194.8696743896585,35.910202474390985,1289.5426417517563,72,255,200.0,-0.15929429185457097,-1.1117665343311092,3.7596592203835932,39999260142.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000087.jpg,4,193.59050778157476,36.37903321740274,1323.434057832892,122,255,194.0,-0.08675754129215987,-1.2159044140752246,5.327321632770896,38718073230.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000059.jpg,4,194.2964460264473,37.45785236364859,1403.0907036968943,123,255,193.0,-0.0518897221200028,-1.2742006920563904,4.597665893612501,21229798588.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000066.jpg,4,192.69471195223815,37.33689034567258,1394.0433806847782,127,255,192.0,0.001048253013114351,-1.231912697826423,6.089054785373424,8504921262.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000091.jpg,4,197.30804249898398,35.69492638413098,1274.1277695685299,14,255,199.0,-0.24331008835993972,-1.01950803831846,4.926326630759622,35316557386.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000061.jpg,4,194.8483886298489,36.43108770332076,1327.2241512470493,128,255,199.0,-0.07462956882896017,-1.2125406271393864,4.779429476796363,21000285877.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000088.jpg,4,211.54136258001387,31.30168778450882,979.7956581588687,104,255,218.0,-0.8360691526861186,-0.008049387767044447,4.958651388149038,28040212983.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000055.jpg,4,204.6590216119815,34.660784528720725,1201.369984146406,128,255,206.0,-0.41062755780619203,-0.8950812657909104,4.6316258444712,17974730948.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000093.jpg,4,192.3356414645222,36.02599277818697,1297.8721556539795,57,255,196.0,-0.06218952952625861,-1.138097408728685,3.9394155462593274,38366112695.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000053.jpg,4,193.40228349801046,36.601554943899274,1339.6738243112773,123,255,194.0,-0.027913714450400137,-1.2332909475850509,5.554040129834743,20798152005.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000073.jpg,4,194.2245672453052,36.24062009131659,1313.3825446031399,130,255,194.0,-0.051982734939368364,-1.215179124179254,5.523313743618731,9566222562.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000047.jpg,4,191.99418382047844,37.62633942665441,1415.741418649808,115,255,195.0,-0.012059779930469784,-1.208671215734898,4.567607463577994,21494237032.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000095.jpg,4,235.89482140046354,21.783624192851025,474.5262829753645,81,255,243.0,-2.5167036874184845,7.254824890860656,4.8141871774600125,10339657214.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000058.jpg,4,194.8669829108431,36.354335556855965,1321.637713780482,121,255,198.0,-0.07138910714908336,-1.2007095952955524,4.663524877883639,21007303074.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000089.jpg,4,189.5456401341567,37.809199112341595,1429.5355375166926,76,255,189.0,-0.04848020740570618,-1.146019609988642,3.9543691839558694,41044789900.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000064.jpg,4,193.9644584647739,36.874868611166306,1359.755935090778,127,255,194.0,-0.054908343136164856,-1.2420440057530024,5.190678507651681,20945595643.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000042.jpg,4,189.79006341281456,35.116771242750346,1233.1876225156575,121,253,191.0,0.007647472771056342,-1.1657198062020417,4.9383129119151326,7789921127.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000050.jpg,4,197.59502468534157,35.60277717488536,1267.5577425645379,111,255,203.0,-0.13719415091364875,-1.1901059016678335,3.920600539736738,19604256784.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000085.jpg,4,189.68839375071053,36.94767561763386,1365.1307335458957,43,255,190.0,-0.04006632620408647,-1.1187974126033182,4.310474891758485,40078587767.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000082.jpg,4,206.87082277723377,36.777853998623435,1352.6105447440616,122,255,215.0,-0.5786182624136977,-0.9317195306641191,4.591156945417545,22496969039.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000083.jpg,4,191.85261564566824,36.69709016734317,1346.6764267501146,91,255,194.0,-0.0457969477099497,-1.1771152556009192,4.763614795589007,39574198254.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000063.jpg,4,194.77938295099796,36.65263451256099,1343.4156167113765,129,255,194.0,-0.08099469090559568,-1.2387891270941942,5.057673455453229,20951084236.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000051.jpg,4,193.7201186440058,36.588282701288385,1338.7024310293987,112,255,197.0,-0.0691473184270508,-1.2058135385777422,4.480098993251791,21253818786.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000086.jpg,4,191.34962237637293,37.52553219336744,1408.1655663954564,111,255,191.0,-0.036850744027849165,-1.25342683190356,4.931613037829585,62991532361.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000081.jpg,4,199.83783307382708,34.807009626072144,1211.5279191094787,83,255,208.0,-0.37078700899591294,-0.899753254601761,3.8648504702842854,33614210256.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000065.jpg,4,213.4826754652136,32.15737105478951,1034.096513155414,130,255,218.0,-0.8465593375903484,-0.1634275415499329,4.405207860604856,14592423045.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000062.jpg,4,203.29418174818352,34.73184327205556,1206.300937074631,90,255,204.0,-0.2944075051922252,-1.0878509321448673,3.649312668223547,13036966480.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000084.jpg,4,199.93730112735503,30.24325300527787,914.654352341249,63,254,205.0,-0.65523755885958,-0.32370291122306094,4.751287491119145,14957898576.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000067.jpg,4,203.66153983459273,33.65622402235455,1132.7414154429155,127,255,205.0,-0.3382966670038209,-0.9332687049594282,4.651147340772838,7161591143.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000094.jpg,4,194.8576458550678,35.62851660847821,1269.3911957206076,32,255,197.0,-0.17077830371194816,-1.0620499883981873,4.214152719178781,35204821197.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000096.jpg,4,194.56575078525117,35.143655007157264,1235.0764872620898,98,255,191.0,-0.04824312047918323,-1.170728235288547,4.129474807868705,38568145155.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000079.jpg,4,193.06162597267024,36.78447350882732,1353.0974913216187,58,255,194.0,-0.050881840334020045,-1.1732837105487706,4.066968352433171,21756765823.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000057.jpg,4,195.42560913950018,34.3250458463102,1178.2087723512973,115,255,192.0,-0.1924983551409401,-1.0539748674109648,3.640686403143142,13081341794.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000068.jpg,4,193.90597503299605,36.75064444528793,1350.609867143973,127,255,195.0,-0.05259042647501707,-1.227965245242645,5.482613482090403,8499231499.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000060.jpg,4,193.28552111020383,36.72650782166892,1348.8363767751084,123,255,192.0,-0.026641527305213707,-1.2292803495027222,5.580207450653457,20810690128.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000052.jpg,4,196.5281756159063,35.58318818252575,1266.1632812330406,118,255,198.0,-0.11779873952837609,-1.1215980117773285,6.323805115800025,19615854725.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000080.jpg,4,190.37780582036038,37.801228512323426,1428.9328770408933,97,255,190.0,-0.038405912824470534,-1.207740821825591,4.408799712238898,63976094748.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000220.jpg,4,196.70688976377951,36.195984756806986,1310.1493125150037,74,255,201.0,-0.18006239325710102,-1.1504983753777058,3.848544335180031,7925542909.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000239.jpg,4,193.33361950480244,36.871668525973625,1359.519939889274,127,255,194.0,-0.006650574190945854,-1.2027679280939694,5.869008080013991,9610867229.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000265.jpg,4,212.12324570411445,29.499430606003976,870.2164060784442,114,255,219.0,-0.5668666457944688,-0.4054361485769049,3.8622960597071474,8039661443.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000322.jpg,4,188.2875130121137,37.723079702297916,1423.0307422259211,77,255,190.0,0.02991732470758037,-1.2582785216001662,5.1050124203266725,5561557299.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000263.jpg,4,200.74409768667067,37.288107007701996,1390.4029242178349,116,255,197.0,-0.09696755503483055,-1.3498867010368445,3.111391942007048,10160261162.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000351.jpg,4,193.49487633926293,36.39189663804801,1324.3701409143698,106,255,196.0,-0.10668041758908735,-1.1877218250369588,5.29271302435785,5314980657.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000262.jpg,4,195.72542961421064,37.23939920266368,1386.772852975348,81,255,197.0,-0.1510992619068912,-1.1339228605936984,3.339864454361867,4252588255.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000338.jpg,4,188.88114327398122,38.622614633897115,1491.7063611585236,62,255,190.0,-0.03213952034266126,-1.2661569757523177,4.6338230966611675,5604717292.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000320.jpg,4,193.34515974589291,35.48464844631509,1259.1602753585719,95,255,192.0,-0.01052023024816284,-1.1461865775662459,5.386671334526183,5407531701.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000226.jpg,4,193.52516337304002,36.37837811258471,1323.3863941021825,121,255,194.0,-0.048875600998780015,-1.2181547866807585,5.7528907571513175,7903507187.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000250.jpg,4,196.5087881920924,36.12208657649643,1304.8051386399036,117,255,198.0,-0.1570712301658921,-1.1652545794107385,5.120419878854945,8957842850.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000261.jpg,4,193.82098574564793,36.808716893034145,1354.8816393115374,109,255,199.0,-0.09579500727923372,-1.165618364727148,3.71887300345761,10070070508.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000342.jpg,4,195.59502225275546,34.89883779740892,1217.9288796098576,72,255,197.0,-0.16305474398756384,-1.0726993073103437,5.220748399225158,5286379847.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/nevus/ISIC_0000354.jpg,4,192.99877713018915,36.25591280260949,1314.4912131504223,126,255,193.0,-0.04513162883773187,-1.1981386744087876,6.067358910832214,5392459788.0
